Id,SalePrice
1461,121708.641304
1462,139181.015228
1463,171599.70229
1464,191232.88
1465,214360.551724
1466,178836.615741
1467,167230.982759
1468,171599.70229
1469,206170.953659
1470,117573.16092
1471,209226.963115
1472,125765.852652
1473,121708.641304
1474,166808.796562
1475,158999.631229
1476,336625.643725
1477,278689.646536
1478,325827.899225
1479,286323.435294
1480,388403.997093
1481,288491.367816
1482,261544.579812
1483,185970.481013
1484,206170.953659
1485,208447.246649
1486,218589.424731
1487,285713.593103
1488,278689.646536
1489,208447.246649
1490,209226.963115
1491,204684.66113
1492,119068.362637
1493,190595.159705
1494,261544.579812
1495,283805.976492
1496,252787.924812
1497,204684.66113
1498,204684.66113
1499,204684.66113
1500,181448.971429
1501,188064.248082
1502,204684.66113
1503,288156.696181
1504,269092.232558
1505,252787.924812
1506,166884.285714
1507,252787.924812
1508,176573.435185
1509,145423.829787
1510,125715.982206
1511,127323.107492
1512,148527.29484
1513,145423.829787
1514,166808.796562
1515,238426.26506
1516,166808.796562
1517,176573.435185
1518,132468.355932
1519,239294.684444
1520,124016.498214
1521,124016.498214
1522,169520.65808
1523,113779.995122
1524,124016.498214
1525,119068.362637
1526,121708.641304
1527,125715.982206
1528,139059.069652
1529,125715.982206
1530,153152.743119
1531,148527.29484
1532,125715.982206
1533,125765.852652
1534,145423.829787
1535,169520.65808
1536,121708.641304
1537,121708.641304
1538,209226.963115
1539,239294.684444
1540,153152.743119
1541,153152.743119
1542,143416.307927
1543,238426.26506
1544,115889.737452
1545,125715.982206
1546,132468.355932
1547,145423.829787
1548,127323.107492
1549,121708.641304
1550,132468.355932
1551,131053.669355
1552,158999.631229
1553,170830.44586
1554,139181.015228
1555,170830.44586
1556,124016.498214
1557,125715.982206
1558,125715.982206
1559,131264.237113
1560,141386.761364
1561,166808.796562
1562,132468.355932
1563,121708.641304
1564,139059.069652
1565,141386.761364
1566,218589.424731
1567,112300.608434
1568,206170.953659
1569,170830.44586
1570,141953.311644
1571,143416.307927
1572,131264.237113
1573,258414.273504
1574,125715.982206
1575,220639.928328
1576,207777.905263
1577,208447.246649
1578,166357.625337
1579,139181.015228
1580,201977.168539
1581,131264.237113
1582,124016.498214
1583,333871.636986
1584,245234.821138
1585,184180.035088
1586,124016.498214
1587,119068.362637
1588,127323.107492
1589,115889.737452
1590,131512.225806
1591,115889.737452
1592,143416.307927
1593,131053.669355
1594,170830.44586
1595,141386.761364
1596,223830.882883
1597,170830.44586
1598,204684.66113
1599,230527.176842
1600,230527.176842
1601,112300.608434
1602,127323.107492
1603,115889.737452
1604,288156.696181
1605,243681.166271
1606,145423.829787
1607,188718.812883
1608,230527.176842
1609,207777.905263
1610,166808.796562
1611,131512.225806
1612,174165.301124
1613,158999.631229
1614,131264.237113
1615,113779.995122
1616,113779.995122
1617,113779.995122
1618,131053.669355
1619,131512.225806
1620,178836.615741
1621,139059.069652
1622,131053.669355
1623,286323.435294
1624,209226.963115
1625,125715.982206
1626,166357.625337
1627,178836.615741
1628,271660.191646
1629,204684.66113
1630,330297.848837
1631,271660.191646
1632,268600.424731
1633,204684.66113
1634,184180.035088
1635,189288.046053
1636,179772.360759
1637,169520.65808
1638,223830.882883
1639,169520.65808
1640,259337.131057
1641,176573.435185
1642,240781.575342
1643,243681.166271
1644,268600.424731
1645,169520.65808
1646,132468.355932
1647,169520.65808
1648,125715.982206
1649,125715.982206
1650,113779.995122
1651,124016.498214
1652,125765.852652
1653,125765.852652
1654,166808.796562
1655,171633.725
1656,158999.631229
1657,166808.796562
1658,166808.796562
1659,145423.829787
1660,141822.777778
1661,354186.035088
1662,347634.865169
1663,345187.337748
1664,388403.997093
1665,331989.979381
1666,275087.747036
1667,288373.489362
1668,331989.979381
1669,325827.899225
1670,333986.027027
1671,243681.166271
1672,409357.722646
1673,271660.191646
1674,283805.976492
1675,188064.248082
1676,189288.046053
1677,243681.166271
1678,388403.997093
1679,333986.027027
1680,343588.37069
1681,331827.0
1682,286323.435294
1683,209226.963115
1684,208447.246649
1685,188718.812883
1686,209226.963115
1687,207777.905263
1688,209226.963115
1689,209226.963115
1690,218589.424731
1691,208447.246649
1692,268600.424731
1693,204684.66113
1694,179772.360759
1695,201977.168539
1696,258414.273504
1697,201977.168539
1698,314398.120968
1699,330586.915094
1700,250536.746835
1701,271891.501416
1702,278689.646536
1703,288156.696181
1704,275087.747036
1705,286323.435294
1706,367271.213018
1707,230527.176842
1708,208447.246649
1709,325827.899225
1710,269983.677536
1711,269092.232558
1712,288491.367816
1713,269983.677536
1714,239294.684444
1715,207777.905263
1716,207777.905263
1717,207777.905263
1718,174165.301124
1719,209226.963115
1720,278689.646536
1721,202920.673077
1722,158999.631229
1723,158999.631229
1724,230527.176842
1725,245234.821138
1726,185970.481013
1727,171633.725
1728,202920.673077
1729,145423.829787
1730,170830.44586
1731,121708.641304
1732,119068.362637
1733,119068.362637
1734,121708.641304
1735,139059.069652
1736,121708.641304
1737,288491.367816
1738,223830.882883
1739,268500.0
1740,219838.228
1741,207777.905263
1742,188064.248082
1743,204684.66113
1744,275087.747036
1745,208447.246649
1746,268508.0
1747,239294.684444
1748,223830.882883
1749,139059.069652
1750,131512.225806
1751,243681.166271
1752,121708.641304
1753,143416.307927
1754,223830.882883
1755,145423.829787
1756,124016.498214
1757,117573.16092
1758,125765.852652
1759,148527.29484
1760,148527.29484
1761,131264.237113
1762,166808.796562
1763,170830.44586
1764,119068.362637
1765,166357.625337
1766,169520.65808
1767,191232.88
1768,124016.498214
1769,176573.435185
1770,148527.29484
1771,124016.498214
1772,131053.669355
1773,125765.852652
1774,153152.743119
1775,125715.982206
1776,124016.498214
1777,121708.641304
1778,132468.355932
1779,124016.498214
1780,190668.886228
1781,124016.498214
1782,112300.608434
1783,132468.355932
1784,124016.498214
1785,125715.982206
1786,188718.812883
1787,190668.886228
1788,115889.737452
1789,121708.641304
1790,124016.498214
1791,178836.615741
1792,139181.015228
1793,131512.225806
1794,145423.829787
1795,125715.982206
1796,139181.015228
1797,125765.852652
1798,119068.362637
1799,117573.16092
1800,125715.982206
1801,131512.225806
1802,166808.796562
1803,145423.829787
1804,131053.669355
1805,131053.669355
1806,145423.829787
1807,153152.743119
1808,132468.355932
1809,143416.307927
1810,143416.307927
1811,131053.669355
1812,125765.852652
1813,121708.641304
1814,112300.608434
1815,112300.608434
1816,117573.16092
1817,125765.852652
1818,170830.44586
1819,174165.301124
1820,119068.362637
1821,141386.761364
1822,166884.285714
1823,112300.608434
1824,169520.65808
1825,145423.829787
1826,117573.16092
1827,127323.107492
1828,141386.761364
1829,119068.362637
1830,141953.311644
1831,201977.168539
1832,141953.311644
1833,166808.796562
1834,166808.796562
1835,189288.046053
1836,143416.307927
1837,121708.641304
1838,127323.107492
1839,125715.982206
1840,131512.225806
1841,127323.107492
1842,117573.16092
1843,125765.852652
1844,139059.069652
1845,145423.829787
1846,139059.069652
1847,195354.181818
1848,115889.737452
1849,125715.982206
1850,119068.362637
1851,166808.796562
1852,131053.669355
1853,132468.355932
1854,192338.880734
1855,174165.301124
1856,239294.684444
1857,206170.953659
1858,148527.29484
1859,141953.311644
1860,145423.829787
1861,141953.311644
1862,283805.976492
1863,276473.918919
1864,276473.918919
1865,331989.979381
1866,331827.0
1867,288156.696181
1868,331989.979381
1869,243681.166271
1870,271891.501416
1871,286323.435294
1872,188064.248082
1873,239294.684444
1874,139059.069652
1875,208447.246649
1876,184180.035088
1877,239007.079585
1878,239367.205357
1879,127323.107492
1880,124016.498214
1881,243681.166271
1882,271891.501416
1883,206170.953659
1884,209226.963115
1885,278689.646536
1886,288373.489362
1887,220639.928328
1888,271891.501416
1889,188064.248082
1890,121708.641304
1891,158999.631229
1892,113542.97541
1893,124016.498214
1894,132468.355932
1895,148527.29484
1896,125765.852652
1897,125765.852652
1898,131512.225806
1899,174165.301124
1900,188064.248082
1901,148527.29484
1902,125765.852652
1903,230527.176842
