Id,SalePrice
1461,122773.23321
1462,162679.3987
1463,164106.702697
1464,176861.357305
1465,199806.17686
1466,159740.585525
1467,156583.590556
1468,154698.037093
1469,193702.533347
1470,120954.980523
1471,191809.909508
1472,99923.9844432
1473,95249.6119013
1474,140539.154207
1475,144824.08077
1476,372600.518956
1477,259680.337
1478,317974.370861
1479,285648.439922
1480,412196.621965
1481,322869.706972
1482,216387.309452
1483,164264.038337
1484,171826.007962
1485,172462.599947
1486,188299.213644
1487,350554.137709
1488,239754.832787
1489,201031.11057
1490,185993.206112
1491,188965.218543
1492,89189.3923366
1493,179964.253958
1494,259626.107963
1495,263168.89711
1496,223261.259343
1497,179386.409632
1498,163008.945846
1499,159728.136849
1500,134903.143555
1501,157207.170186
1502,166342.872618
1503,266111.275941
1504,226996.95615
1505,218157.139496
1506,172671.376854
1507,209697.228179
1508,189964.894993
1509,152366.178896
1510,136086.865203
1511,136979.431535
1512,150167.512861
1513,152499.188222
1514,142459.31569
1515,179765.336283
1516,158621.420352
1517,157368.473196
1518,130794.972179
1519,210474.593076
1520,130656.546345
1521,136117.782289
1522,158877.052394
1523,116706.508407
1524,128751.782688
1525,128194.023183
1526,123180.364311
1527,109909.85443
1528,127549.098537
1529,139447.095727
1530,162706.060455
1531,111374.097202
1532,94929.1778125
1533,127991.708696
1534,115656.6352
1535,147882.065171
1536,116619.069492
1537,53185.5110567
1538,186466.66437
1539,229391.492636
1540,90229.1694652
1541,131080.024713
1542,127903.630453
1543,212866.071321
1544,76437.4371018
1545,96783.7257384
1546,123740.26209
1547,126137.506159
1548,134083.400605
1549,106138.44478
1550,123588.84275
1551,110869.833076
1552,119712.85488
1553,156453.590755
1554,109455.53672
1555,153992.982305
1556,84935.351832
1557,100033.710246
1558,93418.6891577
1559,95152.0553203
1560,124485.73298
1561,133967.901439
1562,130710.715765
1563,119244.477499
1564,140520.176962
1565,137349.157883
1566,222902.827401
1567,77556.3903623
1568,204985.0983
1569,138618.690198
1570,137943.508786
1571,134177.07825
1572,138356.007628
1573,241346.044696
1574,109780.100317
1575,217304.537361
1576,204566.889979
1577,192597.124852
1578,145022.793193
1579,135525.902991
1580,185130.300595
1581,145036.699738
1582,125344.743757
1583,300353.118985
1584,236052.761399
1585,121629.464749
1586,74711.2938621
1587,112324.741453
1588,150502.727366
1589,91625.8872921
1590,129794.113838
1591,103795.161594
1592,111506.047418
1593,121964.213695
1594,141531.201697
1595,107292.758492
1596,235269.067937
1597,179389.492325
1598,210598.313586
1599,198956.800837
1600,195169.483868
1601,70714.2351921
1602,107389.912716
1603,83013.2894217
1604,256590.726524
1605,225080.613312
1606,157676.615676
1607,170736.582516
1608,202491.767255
1609,189118.441708
1610,144542.808175
1611,143427.693844
1612,153098.970903
1613,150097.49279
1614,121074.830456
1615,97451.3412202
1616,83256.8411004
1617,95174.8199305
1618,130126.582791
1619,138987.799813
1620,137624.788459
1621,132222.260138
1622,139867.292996
1623,279013.262455
1624,189879.096324
1625,127846.655433
1626,153276.087463
1627,170492.879607
1628,256776.155032
1629,182606.562889
1630,349274.244453
1631,234683.533514
1632,262339.966429
1633,174282.456961
1634,165643.371581
1635,167528.731072
1636,149804.464126
1637,163724.583329
1638,212274.880376
1639,164263.28916
1640,249137.819739
1641,161891.392188
1642,216892.033524
1643,212144.950201
1644,228183.914728
1645,159739.149308
1646,144407.956872
1647,171192.53559
1648,133036.242542
1649,135721.215268
1650,114290.341412
1651,125188.623227
1652,98485.4439099
1653,100740.723078
1654,137741.856454
1655,152914.814994
1656,133239.920631
1657,137741.856454
1658,132709.487453
1659,149773.825976
1660,148532.078976
1661,406361.429032
1662,365866.13477
1663,367776.910922
1664,385508.560725
1665,314309.93035
1666,286157.38776
1667,349748.374554
1668,328079.250602
1669,300651.850209
1670,327432.26164
1671,233581.379418
1672,399017.821683
1673,282219.945205
1674,248377.080669
1675,172670.194674
1676,165678.687676
1677,204981.661872
1678,397312.908459
1679,342428.577854
1680,350734.529427
1681,286782.987798
1682,282861.637371
1683,183433.792929
1684,174748.676286
1685,162364.385673
1686,173558.858684
1687,169215.120674
1688,181400.578658
1689,191723.746881
1690,187225.140483
1691,182269.648499
1692,262029.291443
1693,168990.184406
1694,165467.892075
1695,167606.636351
1696,247577.725124
1697,169457.429919
1698,327779.02865
1699,299098.721349
1700,246702.10373
1701,259589.095749
1702,256258.71705
1703,241697.47745
1704,267243.451614
1705,249719.013702
1706,368311.895761
1707,220159.10084
1708,202782.624929
1709,288853.693182
1710,239742.816443
1711,233372.282332
1712,277223.952994
1713,227512.660121
1714,221736.733725
1715,200378.883753
1716,174401.583843
1717,167658.000822
1718,146753.632714
1719,200840.48726
1720,250182.829904
1721,164914.482852
1722,143337.344407
1723,141139.924382
1724,208413.218145
1725,237963.862475
1726,182127.444708
1727,158274.899229
1728,182701.833418
1729,151142.369064
1730,162355.003272
1731,120790.497209
1732,120306.82929
1733,118030.274825
1734,124890.186263
1735,131150.709556
1736,123897.804636
1737,318520.595124
1738,209094.597383
1739,241911.719142
1740,207139.792331
1741,168549.018241
1742,157207.170186
1743,166601.73907
1744,282352.29919
1745,237521.773258
1746,270454.687202
1747,239203.21841
1748,216846.186637
1749,141490.035012
1750,132690.56193
1751,238063.876512
1752,122043.455066
1753,137903.944007
1754,205096.386523
1755,154346.882783
1756,122761.53983
1757,120654.33715
1758,129257.400016
1759,147589.380249
1760,152136.876884
1761,130132.840967
1762,153350.244783
1763,174653.963418
1764,123803.982018
1765,156862.241901
1766,162087.923312
1767,193507.061736
1768,140704.351252
1769,179107.64692
1770,141573.956131
1771,131946.713926
1772,136900.713389
1773,133639.850084
1774,137864.732975
1775,138688.694509
1776,134413.704157
1777,110365.824639
1778,127106.355357
1779,124331.746016
1780,173873.997995
1781,131191.872463
1782,99620.0684801
1783,128934.528762
1784,98043.0843563
1785,126239.086296
1786,136943.756931
1787,163904.651502
1788,58549.4895598
1789,100066.110576
1790,97054.9516174
1791,161065.964075
1792,153502.595848
1793,115148.264303
1794,134195.489572
1795,132204.553079
1796,138099.617146
1797,99968.7488023
1798,127866.500985
1799,112462.651773
1800,140342.970348
1801,130553.002732
1802,144960.923822
1803,151667.719475
1804,131852.429853
1805,130717.19245
1806,109027.728245
1807,130664.954788
1808,122039.0213
1809,120205.879455
1810,133713.316643
1811,112454.674776
1812,98417.7692284
1813,117526.7279
1814,92823.2000857
1815,48926.5566737
1816,105027.449756
1817,108639.368225
1818,148384.828493
1819,118162.451407
1820,66080.1860842
1821,114564.952484
1822,141827.494054
1823,36124.0648899
1824,145363.440935
1825,134739.673706
1826,102183.416607
1827,102916.226436
1828,131510.194665
1829,105406.451035
1830,136247.412181
1831,180357.433761
1832,81955.4392203
1833,135289.002913
1834,126757.717142
1835,155577.018155
1836,123833.789354
1837,86543.125066
1838,124931.706284
1839,85914.4376999
1840,158904.569427
1841,135526.996692
1842,72920.1098195
1843,132729.121051
1844,134710.941421
1845,146203.860291
1846,146959.919141
1847,172065.186672
1848,48884.8066979
1849,120538.642235
1850,127866.235834
1851,151621.141208
1852,132873.903839
1853,118309.121338
1854,170805.118356
1855,155362.105385
1856,215868.000145
1857,157927.815921
1858,135649.799229
1859,123690.91672
1860,137587.0333
1861,123690.91672
1862,252019.402936
1863,247481.598775
1864,247481.598775
1865,341305.26827
1866,330185.204727
1867,239770.001953
1868,279814.730603
1869,194562.743887
1870,217147.128334
1871,256752.897021
1872,157467.463236
1873,210949.406914
1874,137703.09877
1875,185842.725655
1876,174817.508752
1877,196869.955237
1878,216465.905612
1879,135186.901998
1880,129141.914991
1881,217667.1868
1882,252079.145832
1883,192919.102786
1884,204608.899901
1885,248846.158764
1886,286419.607099
1887,194147.197299
1888,247307.546256
1889,148650.028555
1890,124839.875201
1891,123643.571198
1892,107567.448545
1893,125817.456482
1894,128332.192447
1895,131668.947119
1896,120584.843187
1897,111815.656415
1898,116203.816677
1899,149297.95969
1900,161235.528303
1901,149802.484824
1902,143273.961352
1903,230317.42512
1904,148371.533816
1905,193843.05139
1906,160535.158836
1907,195418.630321
1908,105208.950686
1909,123736.860065
1910,113539.74466
1911,204048.429925
1912,300487.817775
1913,141926.822417
1914,68220.7892863
1915,292990.458378
1916,76456.3656596
1917,247723.196526
1918,135296.658352
1919,158692.493002
1920,135793.073737
1921,371603.541068
1922,315942.499563
1923,204294.023176
1924,214247.177277
1925,213538.29007
1926,346446.006306
1927,137245.716696
1928,144805.704304
1929,123326.852226
1930,143195.261847
1931,130225.520806
1932,136194.292655
1933,162613.9528
1934,161348.600122
1935,156523.213459
1936,174344.759004
1937,173492.966208
1938,159513.092622
1939,246053.866827
1940,202017.403331
1941,161942.455978
1942,163889.98873
1943,214831.919888
1944,314493.200893
1945,345339.363361
1946,136989.329677
1947,310526.352637
1948,164291.692339
1949,226779.690688
1950,182192.12016
1951,251694.886185
1952,213470.523801
1953,155070.550787
1954,219942.931271
1955,127413.169673
1956,256067.759878
1957,149942.748535
1958,272553.346426
1959,136919.764923
1960,123966.488846
1961,117393.683596
1962,98485.4439099
1963,105722.278833
1964,106798.91574
1965,132909.487927
1966,154989.67653
1967,273810.240916
1968,377409.029278
1969,358165.723911
1970,390345.112858
1971,394422.721561
1972,347098.731628
1973,263558.071537
1974,280532.422798
1975,429110.200381
1976,251032.482212
1977,320962.600167
1978,351710.678208
1979,327468.678
1980,197577.656338
1981,334859.79172
1982,213025.516221
1983,213025.516221
1984,165585.944444
1985,196011.173954
1986,200145.18865
1987,186174.447535
1988,164833.943231
1989,188299.213644
1990,216176.233535
1991,215306.891841
1992,211280.517187
1993,170390.038907
1994,234771.801573
1995,176772.60116
1996,247995.143586
1997,322106.185813
1998,302274.207198
1999,254621.987165
2000,292668.456574
2001,248409.011296
2002,222000.970732
2003,224778.204515
2004,250581.886199
2005,238175.120445
2006,244539.324774
2007,246454.923245
2008,208358.285898
2009,173329.550722
2010,197161.46335
2011,153136.393023
2012,180382.558554
2013,171513.844094
2014,176535.774487
2015,203085.8002
2016,171325.887299
2017,200241.752637
2018,122639.996138
2019,128520.987539
2020,112686.540056
2021,116469.62213
2022,165532.449439
2023,130876.386184
2024,216440.24572
2025,368402.771953
2026,182369.894956
2027,136724.763345
2028,156623.73984
2029,153299.449719
2030,286854.822583
2031,274046.693575
2032,283478.009266
2033,278709.83575
2034,159733.282029
2035,199705.038149
2036,197056.93925
2037,197056.93925
2038,336513.182927
2039,222866.185138
2040,339565.841934
2041,271875.425662
2042,194033.030528
2043,164160.180376
2044,152790.160343
2045,210651.510499
2046,133333.050539
2047,135244.380573
2048,131051.20933
2049,136208.840066
2050,183209.234683
2051,117341.38909
2052,131917.052365
2053,143297.428819
2054,87273.5523304
2055,153854.607304
2056,141315.331253
2057,120062.867709
2058,210034.997649
2059,129589.23415
2060,160389.192525
2061,169791.614203
2062,131425.989495
2063,125946.858155
2064,132163.760962
2065,115403.860977
2066,164280.248917
2067,104900.504023
2068,141022.662546
2069,85160.9224186
2070,109229.683246
2071,91148.6935305
2072,128931.74594
2073,134257.872349
2074,181402.895747
2075,143023.015855
2076,116465.103619
2077,144918.758451
2078,127135.257756
2079,123104.109747
2080,120061.084867
2081,124074.228614
2082,138242.386995
2083,144084.04211
2084,118019.326291
2085,129004.086716
2086,133564.735723
2087,118209.404786
2088,86784.7201097
2089,78145.7624118
2090,125606.742745
2091,119943.004022
2092,130637.613777
2093,112186.410659
2094,139782.276649
2095,141057.326437
2096,92591.0067219
2097,92305.326173
2098,130017.329164
2099,57302.6056333
2100,103134.161516
2101,113748.870921
2102,134354.129803
2103,100774.65917
2104,124906.820681
2105,134038.428439
2106,45565.2924077
2107,224785.380856
2108,116234.217268
2109,121482.351047
2110,132702.652316
2111,162924.412933
2112,133936.583876
2113,115141.241116
2114,110526.675608
2115,150517.274948
2116,112853.759858
2117,146193.83741
2118,119980.492184
2119,100600.367098
2120,106268.182323
2121,93367.5447904
2122,97900.518236
2123,88364.6151309
2124,174341.586301
2125,117130.851029
2126,142104.15978
2127,143455.364259
2128,123324.419058
2129,98146.180706
2130,133394.445524
2131,141035.586184
2132,114116.292177
2133,115470.415457
2134,125446.279965
2135,104661.126044
2136,63957.753887
2137,116912.989946
2138,133929.274333
2139,147069.669738
2140,138501.234344
2141,140263.652322
2142,134157.024734
2143,137950.501539
2144,120120.396625
2145,134094.762718
2146,164540.026296
2147,124796.006823
2148,118726.508381
2149,131233.28735
2150,227329.475818
2151,137405.231411
2152,166926.572652
2153,158003.211852
2154,103201.701429
2155,136031.590496
2156,229168.085498
2157,215268.259059
2158,242092.866325
2159,240585.703467
2160,172339.09353
2161,245242.285906
2162,376194.238489
2163,328304.920399
2164,253619.70744
2165,185534.049217
2166,139020.463738
2167,203723.24662
2168,190265.170053
2169,197554.568238
2170,209544.495583
2171,149053.693079
2172,132491.833646
2173,159815.8104
2174,226214.918264
2175,292641.012585
2176,291505.828854
2177,236289.45301
2178,208399.335503
2179,121629.464749
2180,182053.207045
2181,198582.701883
2182,216368.653208
2183,196989.214009
2184,127369.484172
2185,128016.66179
2186,129614.537909
2187,141345.030317
2188,143152.351291
2189,225333.863064
2190,88333.3705949
2191,91481.7656223
2192,94550.632064
2193,118463.070845
2194,107214.79582
2195,115722.7183
2196,122763.521181
2197,114078.076108
2198,169939.105272
2199,174919.569304
2200,140354.154585
2201,135432.037182
2202,211708.195237
2203,137567.975982
2204,178500.089082
2205,115655.645114
2206,134389.380212
2207,234208.63402
2208,259152.790459
2209,188136.649548
2210,113475.816383
2211,115260.897869
2212,109564.010993
2213,111459.538677
2214,128369.858197
2215,110935.022595
2216,131167.421309
2217,80484.364654
2218,74892.6345682
2219,61041.9974848
2220,84288.0998774
2221,292990.458378
2222,236520.761439
2223,291438.683755
2224,201584.763248
2225,125642.205554
2226,153812.871588
2227,202791.718259
2228,260657.86351
2229,237657.513784
2230,145475.045801
2231,202234.122347
2232,166156.779319
2233,155035.580286
2234,245888.67618
2235,195386.598883
2236,266289.156371
2237,311132.195281
2238,186747.220332
2239,126251.959303
2240,146247.016029
2241,144477.167401
2242,116426.410782
2243,127237.512597
2244,100239.725873
2245,98553.3122214
2246,147911.594928
2247,115734.463242
