Id,SalePrice
1461,119027.455078
1462,156873.351562
1463,186651.220703
1464,196462.9375
1465,211214.303711
1466,178695.357422
1467,175296.267578
1468,169072.732422
1469,204478.34375
1470,119655.871094
1471,168636.296875
1472,111409.765869
1473,106467.599121
1474,151969.226562
1475,123738.14502
1476,363198.777344
1477,264284.875
1478,301630.242188
1479,305745.767578
1480,426693.761719
1481,305399.941406
1482,228880.462891
1483,183479.875
1484,184183.52002
1485,203053.050781
1486,204468.855469
1487,325787.101562
1488,235140.792969
1489,220937.222656
1490,249878.808594
1491,208825.091797
1492,111873.904297
1493,221379.085938
1494,278646.353516
1495,262348.802734
1496,246886.693359
1497,184355.044434
1498,183901.194336
1499,173466.931641
1500,162176.296387
1501,197073.020508
1502,152257.867676
1503,283845.527344
1504,243719.517578
1505,223618.923828
1506,191673.400391
1507,242363.068359
1508,201377.53125
1509,163559.435547
1510,147087.935547
1511,152411.5
1512,169380.314453
1513,169425.765625
1514,142256.001953
1515,214625.880859
1516,157368.726562
1517,185859.613281
1518,128830.302734
1519,212012.126953
1520,130550.574219
1521,136945.638672
1522,189289.744141
1523,122515.007812
1524,133347.197266
1525,124007.902344
1526,111848.572266
1527,117040.21875
1528,145128.185547
1529,158332.128906
1530,214797.900391
1531,137647.408203
1532,102588.18457
1533,143366.436523
1534,144083.128906
1535,151401.349609
1536,114573.888672
1537,44802.5800781
1538,185340.189453
1539,227007.972656
1540,131253.683594
1541,141271.560547
1542,159900.099609
1543,202657.085938
1544,96379.2255859
1545,133705.240234
1546,151036.069336
1547,146900.461914
1548,164204.665039
1549,135898.136719
1550,154253.042969
1551,122549.552734
1552,159440.441406
1553,167629.585938
1554,134268.780762
1555,167822.808594
1556,86314.4960938
1557,101009.65625
1558,120940.3125
1559,80368.7568359
1560,120166.246094
1561,133096.904297
1562,147307.472656
1563,134211.996094
1564,151828.074219
1565,149504.958984
1566,243763.957031
1567,82456.28125
1568,232678.046875
1569,127277.566406
1570,156595.134766
1571,105700.384766
1572,148915.460938
1573,256557.632812
1574,142085.359375
1575,252492.458984
1576,219372.429688
1577,210432.25
1578,155263.644531
1579,135948.919922
1580,206025.84375
1581,166224.582031
1582,136244.564453
1583,254989.224609
1584,234345.943359
1585,141348.000977
1586,70765.3554688
1587,137386.474609
1588,168308.697266
1589,107119.8125
1590,135983.579102
1591,90336.2207031
1592,145606.524414
1593,146652.994141
1594,152526.386719
1595,112443.638672
1596,226090.972656
1597,212709.449219
1598,225740.570312
1599,199315.59668
1600,191922.821289
1601,65005.6425781
1602,141393.335938
1603,92820.5644531
1604,274058.542969
1605,224609.697266
1606,157189.419922
1607,176912.3125
1608,204497.158203
1609,199537.214844
1610,147139.585938
1611,135619.113281
1612,189595.84375
1613,177886.529297
1614,154534.643066
1615,97282.1831055
1616,73668.0527344
1617,98310.7700195
1618,138847.000977
1619,141397.121094
1620,187707.283203
1621,130232.925781
1622,163652.839844
1623,264264.529297
1624,197394.599609
1625,130449.607422
1626,177324.921875
1627,194334.173828
1628,274738.039062
1629,201597.041016
1630,334810.242188
1631,242834.257812
1632,249909.763672
1633,201568.619141
1634,190817.822266
1635,185149.816406
1636,157717.826172
1637,193432.615234
1638,190814.533203
1639,190157.578125
1640,255586.300781
1641,188669.894531
1642,262261.540039
1643,229402.794922
1644,247416.523438
1645,206447.972656
1646,172140.550781
1647,172423.732422
1648,133088.583984
1649,145031.158203
1650,117116.810547
1651,123598.378906
1652,108721.726562
1653,110372.928955
1654,155749.382812
1655,133638.430664
1656,147835.362305
1657,162585.453613
1658,159793.269531
1659,141055.541992
1660,158596.517578
1661,363235.792969
1662,372427.255859
1663,347046.90625
1664,396050.369141
1665,315431.0
1666,302275.992188
1667,322288.941406
1668,336867.953125
1669,306203.808594
1670,335452.552734
1671,257698.154297
1672,359780.953125
1673,286241.246094
1674,243573.214844
1675,208000.641602
1676,206613.745117
1677,214818.507812
1678,418966.136719
1679,355530.269531
1680,329638.763672
1681,287655.692383
1682,302993.550781
1683,203903.350098
1684,187174.345703
1685,189672.4375
1686,185097.355957
1687,188731.751953
1688,196560.757812
1689,206929.769531
1690,201150.625
1691,193499.228516
1692,257581.669922
1693,194394.96875
1694,189823.527344
1695,189030.482422
1696,250779.875
1697,195152.814453
1698,312958.634766
1699,310537.808594
1700,274129.525391
1701,275588.212891
1702,220172.986328
1703,226231.875
1704,233148.001953
1705,262256.267578
1706,329119.457031
1707,237494.052734
1708,215563.037109
1709,243340.646484
1710,232974.357422
1711,262963.582031
1712,277381.541016
1713,259238.601562
1714,219698.294922
1715,213746.990234
1716,174220.947266
1717,187373.279297
1718,149880.982422
1719,231203.1875
1720,228713.771484
1721,169364.283203
1722,128380.390625
1723,154523.054688
1724,213046.939453
1725,245205.996094
1726,191387.033203
1727,161329.046875
1728,178845.013672
1729,176779.314453
1730,164568.011719
1731,115922.105469
1732,124806.636719
1733,124245.166016
1734,135206.970703
1735,128379.759766
1736,115788.007812
1737,282885.109375
1738,270960.908203
1739,258107.319824
1740,218230.083984
1741,186241.688477
1742,184939.990234
1743,183007.428711
1744,336670.214844
1745,232157.464844
1746,226622.943359
1747,228736.392578
1748,228790.318359
1749,137817.15625
1750,131329.275391
1751,246708.001953
1752,124893.489258
1753,158312.726562
1754,213035.152344
1755,168754.636719
1756,151721.25
1757,136724.335938
1758,137394.724609
1759,168036.697266
1760,163500.419922
1761,139705.402344
1762,197905.578125
1763,188133.732422
1764,127891.207031
1765,175849.453125
1766,185991.988281
1767,226129.425781
1768,150172.246094
1769,178569.400391
1770,174332.353516
1771,137318.613281
1772,145093.474609
1773,125637.150391
1774,154481.816406
1775,161697.693359
1776,152247.423828
1777,121218.865234
1778,153743.0
1779,142072.074219
1780,171161.935547
1781,145591.242188
1782,89933.5458984
1783,150633.847656
1784,124768.394531
1785,162589.279297
